season,game_type,week,gameday,away_team,away_score,home_team,home_score,location,spread_line
2026,REG,9,2026-11-09,BUF,,MIN,,Home,
2026,REG,10,2026-11-12,WAS,,NYG,,Home,
2026,REG,10,2026-11-15,NE,,DET,,Neutral,
2026,REG,10,2026-11-15,KC,,ATL,,Home,
2026,REG,10,2026-11-15,HOU,,CLE,,Home,
2026,REG,10,2026-11-15,MIN,,GB,,Home,
2026,REG,10,2026-11-15,MIA,,IND,,Home,
2026,REG,10,2026-11-15,CAR,,NO,,Home,
2026,REG,10,2026-11-15,BUF,,NYJ,,Home,
2026,REG,10,2026-11-15,JAX,,TEN,,Home,
2026,REG,10,2026-11-15,LA,,ARI,,Home,
2026,REG,10,2026-11-15,SEA,,LV,,Home,
2026,REG,10,2026-11-15,SF,,DAL,,Home,
2026,REG,10,2026-11-15,PIT,,CIN,,Home,
2026,REG,10,2026-11-16,LAC,,BAL,,Home,
2026,REG,11,2026-11-19,IND,,HOU,,Home,
2026,REG,11,2026-11-22,MIA,,BUF,,Home,
2026,REG,11,2026-11-22,BAL,,CAR,,Home,
2026,REG,11,2026-11-22,NO,,CHI,,Home,
2026,REG,11,2026-11-22,TEN,,DAL,,Home,
2026,REG,11,2026-11-22,TB,,DET,,Home,
2026,REG,11,2026-11-22,ARI,,KC,,Home,
2026,REG,11,2026-11-22,JAX,,NYG,,Home,
2026,REG,11,2026-11-22,NYJ,,LAC,,Home,
2026,REG,11,2026-11-22,LV,,DEN,,Home,
2026,REG,11,2026-11-22,PIT,,PHI,,Home,
2026,REG,11,2026-11-22,MIN,,SF,,Neutral,
2026,REG,11,2026-11-23,CIN,,WAS,,Home,
2026,REG,12,2026-11-25,GB,,LA,,Home,
2026,REG,12,2026-11-26,CHI,,DET,,Home,
2026,REG,12,2026-11-26,PHI,,DAL,,Home,
2026,REG,12,2026-11-26,KC,,BUF,,Home,
2026,REG,12,2026-11-27,DEN,,PIT,,Home,
2026,REG,12,2026-11-29,NO,,CIN,,Home,
2026,REG,12,2026-11-29,LV,,CLE,,Home,
2026,REG,12,2026-11-29,BAL,,HOU,,Home,
2026,REG,12,2026-11-29,NYG,,IND,,Home,
2026,REG,12,2026-11-29,NYJ,,MIA,,Home,
2026,REG,12,2026-11-29,ATL,,MIN,,Home,
2026,REG,12,2026-11-29,TEN,,JAX,,Home,
2026,REG,12,2026-11-29,WAS,,ARI,,Home,
2026,REG,12,2026-11-29,SEA,,SF,,Home,
2026,REG,12,2026-11-29,NE,,LAC,,Home,
2026,REG,12,2026-11-30,CAR,,TB,,Home,
2026,REG,13,2026-12-03,KC,,LA,,Home,
2026,REG,13,2026-12-06,DET,,ATL,,Home,
2026,REG,13,2026-12-06,JAX,,CHI,,Home,
2026,REG,13,2026-12-06,CIN,,CLE,,Home,
2026,REG,13,2026-12-06,GB,,NO,,Home,
2026,REG,13,2026-12-06,SF,,NYG,,Home,
2026,REG,13,2026-12-06,LAC,,TB,,Home,
2026,REG,13,2026-12-06,WAS,,TEN,,Home,
2026,REG,13,2026-12-06,PHI,,ARI,,Home,
2026,REG,13,2026-12-06,MIA,,DEN,,Home,
2026,REG,13,2026-12-06,CAR,,MIN,,Home,
2026,REG,13,2026-12-06,BUF,,NE,,Home,
2026,REG,13,2026-12-06,HOU,,PIT,,Home,
2026,REG,13,2026-12-07,DAL,,SEA,,Home,
2026,REG,14,2026-12-10,MIN,,NE,,Home,
2026,REG,14,2026-12-13,TB,,BAL,,Home,
2026,REG,14,2026-12-13,NO,,CAR,,Home,
2026,REG,14,2026-12-13,ATL,,CLE,,Home,
2026,REG,14,2026-12-13,TEN,,DET,,Home,
2026,REG,14,2026-12-13,CHI,,MIA,,Home,
2026,REG,14,2026-12-13,DEN,,NYJ,,Home,
2026,REG,14,2026-12-13,IND,,PHI,,Home,
2026,REG,14,2026-12-13,HOU,,WAS,,Home,
2026,REG,14,2026-12-13,LAC,,LV,,Home,
2026,REG,14,2026-12-13,KC,,CIN,,Home,
2026,REG,14,2026-12-13,NYG,,SEA,,Home,
2026,REG,14,2026-12-13,LA,,SF,,Home,
2026,REG,14,2026-12-13,BUF,,GB,,Home,
2026,REG,14,2026-12-14,PIT,,JAX,,Home,
2026,REG,15,2026-12-17,SF,,LAC,,Home,
2026,REG,15,2026-12-19,SEA,,PHI,,Home,
2026,REG,15,2026-12-19,CHI,,BUF,,Home,
2026,REG,15,2026-12-20,CIN,,CAR,,Home,
2026,REG,15,2026-12-20,MIA,,GB,,Home,
2026,REG,15,2026-12-20,JAX,,HOU,,Home,
2026,REG,15,2026-12-20,CLE,,NYG,,Home,
2026,REG,15,2026-12-20,BAL,,PIT,,Home,
2026,REG,15,2026-12-20,NO,,TB,,Home,
2026,REG,15,2026-12-20,IND,,TEN,,Home,
2026,REG,15,2026-12-20,ATL,,WAS,,Home,
2026,REG,15,2026-12-20,NYJ,,ARI,,Home,
2026,REG,15,2026-12-20,DAL,,LA,,Home,
2026,REG,15,2026-12-20,DEN,,LV,,Home,
2026,REG,15,2026-12-20,DET,,MIN,,Home,
2026,REG,15,2026-12-21,NE,,KC,,Home,
2026,REG,16,2026-12-24,HOU,,PHI,,Home,
2026,REG,16,2026-12-25,GB,,CHI,,Home,
2026,REG,16,2026-12-25,BUF,,DEN,,Home,
2026,REG,16,2026-12-25,LA,,SEA,,Home,
2026,REG,16,2026-12-27,TB,,ATL,,Home,
2026,REG,16,2026-12-27,CLE,,BAL,,Home,
2026,REG,16,2026-12-27,CIN,,IND,,Home,
2026,REG,16,2026-12-27,LAC,,MIA,,Home,
2026,REG,16,2026-12-27,WAS,,MIN,,Home,
2026,REG,16,2026-12-27,ARI,,NO,,Home,
2026,REG,16,2026-12-27,NE,,NYJ,,Home,
2026,REG,16,2026-12-27,CAR,,PIT,,Home,
2026,REG,16,2026-12-27,TEN,,LV,,Home,
2026,REG,16,2026-12-27,SF,,KC,,Home,
2026,REG,16,2026-12-27,JAX,,DAL,,Home,
2026,REG,16,2026-12-28,NYG,,DET,,Home,
2026,REG,17,2026-12-31,BAL,,CIN,,Home,
2026,REG,17,2027-01-03,NO,,ATL,,Home,
2026,REG,17,2027-01-03,SEA,,CAR,,Home,
2026,REG,17,2027-01-03,IND,,CLE,,Home,
2026,REG,17,2027-01-03,NYG,,DAL,,Home,
2026,REG,17,2027-01-03,WAS,,JAX,,Home,
2026,REG,17,2027-01-03,KC,,LAC,,Home,
2026,REG,17,2027-01-03,BUF,,MIA,,Home,
2026,REG,17,2027-01-03,DEN,,NE,,Home,
2026,REG,17,2027-01-03,MIN,,NYJ,,Home,
2026,REG,17,2027-01-03,LA,,TB,,Home,
2026,REG,17,2027-01-03,PIT,,TEN,,Home,
2026,REG,17,2027-01-03,LV,,ARI,,Home,
2026,REG,17,2027-01-03,DET,,CHI,,Home,
2026,REG,17,2027-01-03,PHI,,SF,,Home,
2026,REG,17,2027-01-04,HOU,,GB,,Home,
2026,REG,18,2027-01-10,SF,,ARI,,Home,
2026,REG,18,2027-01-10,PIT,,BAL,,Home,
2026,REG,18,2027-01-10,NYJ,,BUF,,Home,
2026,REG,18,2027-01-10,ATL,,CAR,,Home,
2026,REG,18,2027-01-10,CLE,,CIN,,Home,
2026,REG,18,2027-01-10,LAC,,DEN,,Home,
2026,REG,18,2027-01-10,DET,,GB,,Home,
2026,REG,18,2027-01-10,TEN,,HOU,,Home,
2026,REG,18,2027-01-10,JAX,,IND,,Home,
2026,REG,18,2027-01-10,LV,,KC,,Home,
2026,REG,18,2027-01-10,SEA,,LA,,Home,
2026,REG,18,2027-01-10,CHI,,MIN,,Home,
2026,REG,18,2027-01-10,MIA,,NE,,Home,
2026,REG,18,2027-01-10,TB,,NO,,Home,
2026,REG,18,2027-01-10,PHI,,NYG,,Home,
2026,REG,18,2027-01-10,DAL,,WAS,,Home,
